"","feature_matching","feature_type","rt","response","correct_color","slide_number_in_experiment","feature","correct_material","workerid","Answer.time_in_minutes","label","item","speaker_cond","gaveRightAnswer","id"
"2439","'yes'","color",1021,"'yes'","['silver']","14","['silver']","['metal']",85,3.79908333333333,"cup_metal_original","['cup']","list3",1,6890
"2440","'yes'","color",1401,"'yes'","['green']","16","['green']","['plastic']",85,3.79908333333333,"plate_plastic_green","['plate']","list3",1,6892
"2441","'yes'","color",1025,"'yes'","['green']","19","['green']","['metal']",85,3.79908333333333,"spoon_metal_green","['spoon']","list3",1,6895
"2442","'yes'","color",1148,"'yes'","['green']","20","['green']","['denim']",85,3.79908333333333,"jacket_denim_green","['jacket']","list3",1,6896
"2443","'yes'","color",1212,"'yes'","['green']","25","['green']","['metal']",85,3.79908333333333,"chair_metal_green","['chair']","list3",1,6901
"2444","'yes'","material",1792,"'yes'","['purple']","29","['denim']","['denim']",85,3.79908333333333,"jacket_denim_purple","['jacket']","list3",1,6905
"2445","'yes'","material",1491,"'yes'","['silver']","30","['metal']","['metal']",85,3.79908333333333,"spoon_metal_original","['spoon']","list3",1,6906
"2446","'yes'","color",1488,"'yes'","['green']","31","['green']","['rubber']",85,3.79908333333333,"boot_rubber_green","['boot']","list3",1,6907
"2447","'yes'","material",1061,"'yes'","['blue']","33","['paper']","['paper']",85,3.79908333333333,"bag_paper_blue","['bag']","list3",1,6909
"2448","'yes'","color",1311,"'yes'","['silver']","34","['silver']","['metal']",85,3.79908333333333,"table_metal_original","['table']","list3",1,6910
"2449","'yes'","color",1119,"'yes'","['white']","37","['white']","['paper']",85,3.79908333333333,"plate_paper_original","['plate']","list3",1,6913
"2450","'yes'","color",963,"'yes'","['green']","39","['green']","['metal']",85,3.79908333333333,"pitcher_metal_green","['pitcher']","list3",1,6915
"2451","'yes'","color",1036,"'yes'","['blue']","44","['blue']","['wood']",85,3.79908333333333,"spoon_wood_blue","['spoon']","list3",1,6920
"2452","'yes'","material",1457,"'yes'","['silver']","45","['metal']","['metal']",85,3.79908333333333,"bowl_metal_original","['bowl']","list3",1,6921
"2453","'yes'","color",915,"'yes'","['blue']","49","['blue']","['plastic']",85,3.79908333333333,"spoon_plastic_blue","['spoon']","list3",1,6925
"2454","'yes'","material",993,"'yes'","['silver']","51","['metal']","['metal']",85,3.79908333333333,"chair_metal_original","['chair']","list3",1,6927
"2455","'yes'","material",1125,"'yes'","['green']","54","['glass']","['glass']",85,3.79908333333333,"bottle_glass_green","['bottle']","list3",1,6930
"2456","'yes'","color",1064,"'yes'","['white']","56","['white']","['plastic']",85,3.79908333333333,"pitcher_plastic_original","['pitcher']","list3",1,6932
"2457","'yes'","color",925,"'yes'","['brown']","58","['brown']","['paper']",85,3.79908333333333,"bag_paper_original","['bag']","list3",1,6934
"2458","'yes'","material",1193,"'yes'","['green']","64","['plastic']","['plastic']",85,3.79908333333333,"pitcher_plastic_green","['pitcher']","list3",1,6940
"2459","'yes'","material",1533,"'yes'","['green']","68","['metal']","['metal']",85,3.79908333333333,"table_metal_green","['table']","list3",1,6944
"2460","'yes'","color",1090,"'yes'","['green']","69","['green']","['wood']",85,3.79908333333333,"chair_wood_green","['chair']","list3",1,6945
"2461","'yes'","color",1262,"'yes'","['blue']","71","['blue']","['cardboard']",85,3.79908333333333,"box_cardboard_blue","['box']","list3",1,6947
"2462","'yes'","material",1250,"'yes'","['green']","73","['plastic']","['plastic']",85,3.79908333333333,"bag_plastic_green","['bag']","list3",1,6949
"2463","'yes'","material",1147,"'yes'","['green']","75","['wood']","['wood']",85,3.79908333333333,"spoon_wood_green","['spoon']","list3",1,6951
"2464","'yes'","material",1023,"'yes'","['purple']","78","['wood']","['wood']",85,3.79908333333333,"chair_wood_purple","['chair']","list3",1,6954
"2465","'yes'","material",1708,"'yes'","['blue']","81","['metal']","['metal']",85,3.79908333333333,"cup_metal_blue","['cup']","list3",1,6957
"2466","'yes'","color",904,"'yes'","['blue']","83","['blue']","['plastic']",85,3.79908333333333,"bottle_plastic_blue","['bottle']","list3",1,6959
"2467","'yes'","material",1375,"'yes'","['purple']","85","['leather']","['leather']",85,3.79908333333333,"jacket_leather_purple","['jacket']","list3",1,6961
"2468","'yes'","color",1311,"'yes'","['pink']","86","['pink']","['plastic']",85,3.79908333333333,"plate_plastic_pink","['plate']","list3",1,6962
"2469","'yes'","material",1223,"'yes'","['brown']","88","['rubber']","['rubber']",85,3.79908333333333,"boot_rubber_brown","['boot']","list3",1,6964
"2470","'yes'","material",1889,"'yes'","['blue']","89","['plastic']","['plastic']",85,3.79908333333333,"chair_plastic_original","['chair']","list3",1,6965
"2471","'yes'","color",675,"'yes'","['green']","13","['green']","['metal']",87,3.17326666666667,"spoon_metal_green","['spoon']","list3",1,7051
"2472","'yes'","material",877,"'yes'","['green']","15","['glass']","['glass']",87,3.17326666666667,"bowl_glass_green","['bowl']","list3",1,7053
"2473","'yes'","material",906,"'yes'","['blue']","16","['plastic']","['plastic']",87,3.17326666666667,"chair_plastic_original","['chair']","list3",1,7054
"2474","'yes'","color",899,"'yes'","['green']","19","['green']","['denim']",87,3.17326666666667,"jacket_denim_green","['jacket']","list3",1,7057
"2475","'yes'","color",643,"'yes'","['green']","20","['green']","['metal']",87,3.17326666666667,"pitcher_metal_green","['pitcher']","list3",1,7058
"2476","'yes'","color",694,"'yes'","['green']","21","['green']","['rubber']",87,3.17326666666667,"boot_rubber_green","['boot']","list3",1,7059
"2477","'yes'","material",780,"'yes'","['green']","22","['plastic']","['plastic']",87,3.17326666666667,"bottle_plastic_green","['bottle']","list3",1,7060
"2478","'yes'","color",1413,"'yes'","['silver']","25","['silver']","['metal']",87,3.17326666666667,"cup_metal_original","['cup']","list3",1,7063
"2479","'yes'","material",862,"'yes'","['green']","28","['plastic']","['plastic']",87,3.17326666666667,"pitcher_plastic_green","['pitcher']","list3",1,7066
"2480","'yes'","color",844,"'yes'","['white']","29","['white']","['paper']",87,3.17326666666667,"plate_paper_original","['plate']","list3",1,7067
"2481","'yes'","material",1071,"'yes'","['blue']","32","['paper']","['paper']",87,3.17326666666667,"bag_paper_blue","['bag']","list3",1,7070
"2482","'yes'","material",1176,"'yes'","['purple']","34","['denim']","['denim']",87,3.17326666666667,"jacket_denim_purple","['jacket']","list3",1,7072
"2483","'yes'","color",708,"'yes'","['blue']","35","['blue']","['wood']",87,3.17326666666667,"spoon_wood_blue","['spoon']","list3",1,7073
"2484","'yes'","color",638,"'yes'","['green']","36","['green']","['metal']",87,3.17326666666667,"chair_metal_green","['chair']","list3",1,7074
"2485","'yes'","material",832,"'yes'","['silver']","42","['metal']","['metal']",87,3.17326666666667,"chair_metal_original","['chair']","list3",1,7080
"2486","'yes'","color",935,"'yes'","['pink']","45","['pink']","['plastic']",87,3.17326666666667,"plate_plastic_pink","['plate']","list3",1,7083
"2487","'yes'","material",732,"'yes'","['green']","48","['glass']","['glass']",87,3.17326666666667,"bottle_glass_green","['bottle']","list3",1,7086
"2488","'yes'","color",843,"'yes'","['green']","50","['green']","['glass']",87,3.17326666666667,"pitcher_glass_green","['pitcher']","list3",1,7088
"2489","'yes'","color",696,"'yes'","['green']","52","['green']","['leather']",87,3.17326666666667,"boot_leather_green","['boot']","list3",1,7090
"2490","'yes'","color",737,"'yes'","['brown']","57","['brown']","['paper']",87,3.17326666666667,"bag_paper_original","['bag']","list3",1,7095
"2491","'yes'","color",767,"'yes'","['blue']","59","['blue']","['cardboard']",87,3.17326666666667,"box_cardboard_blue","['box']","list3",1,7097
"2492","'yes'","color",911,"'yes'","['green']","61","['green']","['wood']",87,3.17326666666667,"chair_wood_green","['chair']","list3",1,7099
"2493","'yes'","color",687,"'yes'","['blue']","62","['blue']","['plastic']",87,3.17326666666667,"bottle_plastic_blue","['bottle']","list3",1,7100
"2494","'yes'","color",611,"'yes'","['green']","64","['green']","['plastic']",87,3.17326666666667,"plate_plastic_green","['plate']","list3",1,7102
"2495","'yes'","material",631,"'yes'","['silver']","65","['metal']","['metal']",87,3.17326666666667,"bowl_metal_original","['bowl']","list3",1,7103
"2496","'yes'","color",1012,"'yes'","['silver']","68","['silver']","['metal']",87,3.17326666666667,"table_metal_original","['table']","list3",1,7106
"2497","'yes'","color",1002,"'yes'","['white']","71","['white']","['plastic']",87,3.17326666666667,"pitcher_plastic_original","['pitcher']","list3",1,7109
"2498","'yes'","material",842,"'yes'","['green']","72","['plastic']","['plastic']",87,3.17326666666667,"bag_plastic_green","['bag']","list3",1,7110
"2499","'yes'","material",938,"'yes'","['silver']","73","['metal']","['metal']",87,3.17326666666667,"spoon_metal_original","['spoon']","list3",1,7111
"2500","'yes'","material",1006,"'yes'","['blue']","78","['metal']","['metal']",87,3.17326666666667,"cup_metal_blue","['cup']","list3",1,7116
"2501","'yes'","material",893,"'yes'","['green']","80","['plastic']","['plastic']",87,3.17326666666667,"cup_plastic_green","['cup']","list3",1,7118
"2502","'yes'","color",739,"'yes'","['blue']","83","['blue']","['glass']",87,3.17326666666667,"bowl_glass_blue","['bowl']","list3",1,7121
"2503","'yes'","material",1264,"'yes'","['purple']","84","['leather']","['leather']",87,3.17326666666667,"jacket_leather_purple","['jacket']","list3",1,7122
"2504","'yes'","material",1092,"'yes'","['brown']","85","['rubber']","['rubber']",87,3.17326666666667,"boot_rubber_brown","['boot']","list3",1,7123
"2505","'yes'","color",634,"'yes'","['blue']","86","['blue']","['plastic']",87,3.17326666666667,"spoon_plastic_blue","['spoon']","list3",1,7124
"2506","'yes'","material",1004,"'yes'","['purple']","88","['wood']","['wood']",87,3.17326666666667,"chair_wood_purple","['chair']","list3",1,7126
"2507","'yes'","color",1063,"'yes'","['green']","11","['green']","['wood']",88,3.82896666666667,"chair_wood_green","['chair']","list3",1,7130
"2508","'yes'","color",931,"'yes'","['white']","18","['white']","['paper']",88,3.82896666666667,"plate_paper_original","['plate']","list3",1,7137
"2509","'yes'","color",1079,"'yes'","['green']","19","['green']","['metal']",88,3.82896666666667,"spoon_metal_green","['spoon']","list3",1,7138
"2510","'yes'","material",1268,"'yes'","['green']","22","['glass']","['glass']",88,3.82896666666667,"bottle_glass_green","['bottle']","list3",1,7141
"2511","'yes'","color",1771,"'yes'","['pink']","23","['pink']","['plastic']",88,3.82896666666667,"plate_plastic_pink","['plate']","list3",1,7142
"2512","'yes'","material",1212,"'yes'","['blue']","24","['wood']","['wood']",88,3.82896666666667,"box_wood_blue","['box']","list3",1,7143
"2513","'yes'","material",1116,"'yes'","['green']","26","['plastic']","['plastic']",88,3.82896666666667,"cup_plastic_green","['cup']","list3",1,7145
"2514","'yes'","color",1091,"'yes'","['green']","31","['green']","['glass']",88,3.82896666666667,"pitcher_glass_green","['pitcher']","list3",1,7150
"2515","'yes'","material",1102,"'yes'","['green']","33","['glass']","['glass']",88,3.82896666666667,"bowl_glass_green","['bowl']","list3",1,7152
"2516","'yes'","color",962,"'yes'","['white']","34","['white']","['plastic']",88,3.82896666666667,"pitcher_plastic_original","['pitcher']","list3",1,7153
"2517","'yes'","color",978,"'yes'","['blue']","35","['blue']","['glass']",88,3.82896666666667,"bowl_glass_blue","['bowl']","list3",1,7154
"2518","'yes'","material",1141,"'yes'","['purple']","36","['wood']","['wood']",88,3.82896666666667,"chair_wood_purple","['chair']","list3",1,7155
"2519","'yes'","color",726,"'yes'","['blue']","37","['blue']","['plastic']",88,3.82896666666667,"bottle_plastic_blue","['bottle']","list3",1,7156
"2520","'yes'","material",1149,"'yes'","['blue']","38","['paper']","['paper']",88,3.82896666666667,"bag_paper_blue","['bag']","list3",1,7157
"2521","'yes'","color",1024,"'yes'","['green']","42","['green']","['rubber']",88,3.82896666666667,"boot_rubber_green","['boot']","list3",1,7161
"2522","'yes'","color",1005,"'yes'","['silver']","47","['silver']","['metal']",88,3.82896666666667,"cup_metal_original","['cup']","list3",1,7166
"2523","'yes'","material",990,"'yes'","['green']","49","['wood']","['wood']",88,3.82896666666667,"spoon_wood_green","['spoon']","list3",1,7168
"2524","'yes'","material",1213,"'yes'","['purple']","53","['denim']","['denim']",88,3.82896666666667,"jacket_denim_purple","['jacket']","list3",1,7172
"2525","'yes'","material",1228,"'yes'","['brown']","54","['rubber']","['rubber']",88,3.82896666666667,"boot_rubber_brown","['boot']","list3",1,7173
"2526","'yes'","color",1395,"'yes'","['green']","59","['green']","['denim']",88,3.82896666666667,"jacket_denim_green","['jacket']","list3",1,7178
"2527","'yes'","color",832,"'yes'","['green']","60","['green']","['metal']",88,3.82896666666667,"pitcher_metal_green","['pitcher']","list3",1,7179
"2528","'yes'","material",1013,"'yes'","['silver']","61","['metal']","['metal']",88,3.82896666666667,"spoon_metal_original","['spoon']","list3",1,7180
"2529","'yes'","material",823,"'yes'","['blue']","62","['metal']","['metal']",88,3.82896666666667,"cup_metal_blue","['cup']","list3",1,7181
"2530","'yes'","material",976,"'yes'","['blue']","63","['plastic']","['plastic']",88,3.82896666666667,"chair_plastic_original","['chair']","list3",1,7182
"2531","'yes'","color",967,"'yes'","['green']","64","['green']","['metal']",88,3.82896666666667,"chair_metal_green","['chair']","list3",1,7183
"2532","'yes'","color",1566,"'yes'","['blue']","66","['blue']","['wood']",88,3.82896666666667,"spoon_wood_blue","['spoon']","list3",1,7185
"2533","'yes'","color",856,"'yes'","['green']","72","['green']","['leather']",88,3.82896666666667,"boot_leather_green","['boot']","list3",1,7191
"2534","'yes'","color",860,"'yes'","['blue']","73","['blue']","['plastic']",88,3.82896666666667,"spoon_plastic_blue","['spoon']","list3",1,7192
"2535","'yes'","color",937,"'yes'","['blue']","75","['blue']","['cardboard']",88,3.82896666666667,"box_cardboard_blue","['box']","list3",1,7194
"2536","'yes'","color",951,"'yes'","['silver']","76","['silver']","['metal']",88,3.82896666666667,"table_metal_original","['table']","list3",1,7195
"2537","'yes'","material",1343,"'yes'","['green']","78","['metal']","['metal']",88,3.82896666666667,"table_metal_green","['table']","list3",1,7197
"2538","'yes'","material",1068,"'yes'","['green']","79","['plastic']","['plastic']",88,3.82896666666667,"bottle_plastic_green","['bottle']","list3",1,7198
"2539","'yes'","color",969,"'yes'","['green']","80","['green']","['plastic']",88,3.82896666666667,"plate_plastic_green","['plate']","list3",1,7199
"2540","'yes'","material",1074,"'yes'","['silver']","81","['metal']","['metal']",88,3.82896666666667,"bowl_metal_original","['bowl']","list3",1,7200
"2541","'yes'","color",786,"'yes'","['brown']","85","['brown']","['paper']",88,3.82896666666667,"bag_paper_original","['bag']","list3",1,7204
"2542","'yes'","material",813,"'yes'","['green']","86","['plastic']","['plastic']",88,3.82896666666667,"pitcher_plastic_green","['pitcher']","list3",1,7205
"2543","'yes'","material",815,"'yes'","['silver']","87","['metal']","['metal']",88,3.82896666666667,"chair_metal_original","['chair']","list3",1,7206
"2544","'yes'","material",819,"'yes'","['green']","88","['plastic']","['plastic']",88,3.82896666666667,"bag_plastic_green","['bag']","list3",1,7207
"2545","'yes'","material",792,"'yes'","['silver']","13","['metal']","['metal']",89,3.5297,"bowl_metal_original","['bowl']","list3",1,7213
"2546","'yes'","color",1544,"'yes'","['green']","16","['green']","['wood']",89,3.5297,"chair_wood_green","['chair']","list3",1,7216
"2547","'yes'","color",1056,"'yes'","['white']","19","['white']","['plastic']",89,3.5297,"pitcher_plastic_original","['pitcher']","list3",1,7219
"2548","'yes'","material",616,"'yes'","['green']","23","['glass']","['glass']",89,3.5297,"bowl_glass_green","['bowl']","list3",1,7223
"2549","'yes'","color",744,"'yes'","['blue']","24","['blue']","['wood']",89,3.5297,"spoon_wood_blue","['spoon']","list3",1,7224
"2550","'yes'","material",790,"'yes'","['green']","27","['glass']","['glass']",89,3.5297,"bottle_glass_green","['bottle']","list3",1,7227
"2551","'yes'","color",623,"'yes'","['green']","33","['green']","['glass']",89,3.5297,"pitcher_glass_green","['pitcher']","list3",1,7233
"2552","'yes'","material",800,"'yes'","['green']","35","['metal']","['metal']",89,3.5297,"table_metal_green","['table']","list3",1,7235
"2553","'yes'","material",680,"'yes'","['green']","38","['plastic']","['plastic']",89,3.5297,"cup_plastic_green","['cup']","list3",1,7238
"2554","'yes'","material",744,"'yes'","['blue']","40","['paper']","['paper']",89,3.5297,"bag_paper_blue","['bag']","list3",1,7240
"2555","'yes'","material",728,"'yes'","['silver']","41","['metal']","['metal']",89,3.5297,"spoon_metal_original","['spoon']","list3",1,7241
"2556","'yes'","material",952,"'yes'","['green']","43","['plastic']","['plastic']",89,3.5297,"pitcher_plastic_green","['pitcher']","list3",1,7243
"2557","'yes'","color",656,"'yes'","['blue']","44","['blue']","['glass']",89,3.5297,"bowl_glass_blue","['bowl']","list3",1,7244
"2558","'yes'","color",649,"'yes'","['green']","48","['green']","['metal']",89,3.5297,"pitcher_metal_green","['pitcher']","list3",1,7248
"2559","'yes'","color",783,"'yes'","['green']","51","['green']","['metal']",89,3.5297,"chair_metal_green","['chair']","list3",1,7251
"2560","'yes'","color",672,"'yes'","['green']","52","['green']","['leather']",89,3.5297,"boot_leather_green","['boot']","list3",1,7252
"2561","'yes'","color",880,"'yes'","['white']","54","['white']","['paper']",89,3.5297,"plate_paper_original","['plate']","list3",1,7254
"2562","'yes'","material",608,"'yes'","['brown']","55","['rubber']","['rubber']",89,3.5297,"boot_rubber_brown","['boot']","list3",1,7255
"2563","'yes'","material",519,"'yes'","['silver']","57","['metal']","['metal']",89,3.5297,"chair_metal_original","['chair']","list3",1,7257
"2564","'yes'","color",624,"'yes'","['brown']","60","['brown']","['paper']",89,3.5297,"bag_paper_original","['bag']","list3",1,7260
"2565","'yes'","color",560,"'yes'","['green']","61","['green']","['metal']",89,3.5297,"spoon_metal_green","['spoon']","list3",1,7261
"2566","'yes'","color",656,"'yes'","['green']","63","['green']","['plastic']",89,3.5297,"plate_plastic_green","['plate']","list3",1,7263
"2567","'yes'","color",591,"'yes'","['blue']","64","['blue']","['plastic']",89,3.5297,"spoon_plastic_blue","['spoon']","list3",1,7264
"2568","'yes'","color",633,"'yes'","['silver']","67","['silver']","['metal']",89,3.5297,"table_metal_original","['table']","list3",1,7267
"2569","'yes'","color",679,"'yes'","['pink']","69","['pink']","['plastic']",89,3.5297,"plate_plastic_pink","['plate']","list3",1,7269
"2570","'yes'","color",648,"'yes'","['green']","72","['green']","['denim']",89,3.5297,"jacket_denim_green","['jacket']","list3",1,7272
"2571","'yes'","material",608,"'yes'","['green']","73","['plastic']","['plastic']",89,3.5297,"bag_plastic_green","['bag']","list3",1,7273
"2572","'yes'","material",542,"'yes'","['blue']","75","['metal']","['metal']",89,3.5297,"cup_metal_blue","['cup']","list3",1,7275
"2573","'yes'","color",576,"'yes'","['silver']","77","['silver']","['metal']",89,3.5297,"cup_metal_original","['cup']","list3",1,7277
"2574","'yes'","color",640,"'yes'","['green']","79","['green']","['rubber']",89,3.5297,"boot_rubber_green","['boot']","list3",1,7279
"2575","'yes'","material",688,"'yes'","['purple']","80","['wood']","['wood']",89,3.5297,"chair_wood_purple","['chair']","list3",1,7280
"2576","'yes'","material",816,"'yes'","['green']","81","['plastic']","['plastic']",89,3.5297,"bottle_plastic_green","['bottle']","list3",1,7281
"2577","'yes'","material",616,"'yes'","['blue']","82","['metal']","['metal']",89,3.5297,"pitcher_metal_blue","['pitcher']","list3",1,7282
"2578","'yes'","color",496,"'yes'","['blue']","83","['blue']","['cardboard']",89,3.5297,"box_cardboard_blue","['box']","list3",1,7283
"2579","'yes'","material",752,"'yes'","['green']","85","['wood']","['wood']",89,3.5297,"spoon_wood_green","['spoon']","list3",1,7285
"2580","'yes'","material",888,"'yes'","['brown']","11","['wood']","['wood']",90,4.46421666666667,"table_wood_original","['table']","list4",1,7292
"2581","'yes'","color",813,"'yes'","['purple']","13","['purple']","['metal']",90,4.46421666666667,"chair_metal_purple","['chair']","list4",1,7294
"2582","'yes'","color",934,"'yes'","['blue']","14","['blue']","['glass']",90,4.46421666666667,"bottle_glass_blue","['bottle']","list4",1,7295
"2583","'yes'","material",866,"'yes'","['brown']","16","['leather']","['leather']",90,4.46421666666667,"boot_leather_brown","['boot']","list4",1,7297
"2584","'yes'","color",768,"'yes'","['black']","23","['black']","['leather']",90,4.46421666666667,"jacket_leather_original","['jacket']","list4",1,7304
"2585","'yes'","material",832,"'yes'","['green']","24","['leather']","['leather']",90,4.46421666666667,"jacket_leather_green","['jacket']","list4",1,7305
"2586","'yes'","color",848,"'yes'","['clear']","25","['clear']","['plastic']",90,4.46421666666667,"bottle_plastic_original","['bottle']","list4",1,7306
"2587","'yes'","color",771,"'yes'","['green']","29","['green']","['wood']",90,4.46421666666667,"table_wood_green","['table']","list4",1,7310
"2588","'yes'","material",1125,"'yes'","['blue']","32","['plastic']","['plastic']",90,4.46421666666667,"bag_plastic_blue","['bag']","list4",1,7313
"2589","'yes'","color",804,"'yes'","['green']","40","['green']","['paper']",90,4.46421666666667,"bag_paper_green","['bag']","list4",1,7321
"2590","'yes'","color",743,"'yes'","['blue']","42","['blue']","['plastic']",90,4.46421666666667,"plate_plastic_original","['plate']","list4",1,7323
"2591","'yes'","material",816,"'yes'","['silver']","44","['metal']","['metal']",90,4.46421666666667,"pitcher_metal_original","['pitcher']","list4",1,7325
"2592","'yes'","color",746,"'yes'","['blue']","47","['blue']","['plastic']",90,4.46421666666667,"pitcher_plastic_blue","['pitcher']","list4",1,7328
"2593","'yes'","color",781,"'yes'","['purple']","52","['purple']","['plastic']",90,4.46421666666667,"chair_plastic_purple","['chair']","list4",1,7333
"2594","'yes'","material",913,"'yes'","['brown']","53","['wood']","['wood']",90,4.46421666666667,"box_wood_original","['box']","list4",1,7334
"2595","'yes'","material",760,"'yes'","['blue']","54","['glass']","['glass']",90,4.46421666666667,"pitcher_glass_blue","['pitcher']","list4",1,7335
"2596","'yes'","color",759,"'yes'","['blue']","56","['blue']","['paper']",90,4.46421666666667,"plate_paper_blue","['plate']","list4",1,7337
"2597","'yes'","material",825,"'yes'","['green']","59","['metal']","['metal']",90,4.46421666666667,"cup_metal_green","['cup']","list4",1,7340
"2598","'yes'","material",782,"'yes'","['brown']","60","['wood']","['wood']",90,4.46421666666667,"chair_wood_original","['chair']","list4",1,7341
"2599","'yes'","material",941,"'yes'","['white']","61","['plastic']","['plastic']",90,4.46421666666667,"spoon_plastic_original","['spoon']","list4",1,7342
"2600","'yes'","color",824,"'yes'","['blue']","62","['blue']","['metal']",90,4.46421666666667,"bowl_metal_blue","['bowl']","list4",1,7343
"2601","'yes'","material",741,"'yes'","['clear']","63","['glass']","['glass']",90,4.46421666666667,"bottle_glass_original","['bottle']","list4",1,7344
"2602","'yes'","color",785,"'yes'","['green']","64","['green']","['plastic']",90,4.46421666666667,"spoon_plastic_green","['spoon']","list4",1,7345
"2603","'yes'","color",921,"'yes'","['white']","66","['white']","['plastic']",90,4.46421666666667,"bag_plastic_original","['bag']","list4",1,7347
"2604","'yes'","material",853,"'yes'","['green']","70","['paper']","['paper']",90,4.46421666666667,"plate_paper_green","['plate']","list4",1,7351
"2605","'yes'","material",770,"'yes'","['green']","71","['metal']","['metal']",90,4.46421666666667,"bowl_metal_green","['bowl']","list4",1,7352
"2606","'yes'","color",802,"'yes'","['green']","72","['green']","['wood']",90,4.46421666666667,"box_wood_green","['box']","list4",1,7353
"2607","'yes'","material",809,"'yes'","['green']","74","['rubber']","['rubber']",90,4.46421666666667,"boot_rubber_original","['boot']","list4",1,7355
"2608","'yes'","color",718,"'yes'","['clear']","75","['clear']","['glass']",90,4.46421666666667,"pitcher_glass_original","['pitcher']","list4",1,7356
"2609","'yes'","material",787,"'yes'","['brown']","80","['cardboard']","['cardboard']",90,4.46421666666667,"box_cardboard_original","['box']","list4",1,7361
"2610","'yes'","color",734,"'yes'","['brown']","81","['brown']","['wood']",90,4.46421666666667,"spoon_wood_original","['spoon']","list4",1,7362
"2611","'yes'","color",760,"'yes'","['black']","82","['black']","['leather']",90,4.46421666666667,"boot_leather_original","['boot']","list4",1,7363
"2612","'yes'","color",756,"'yes'","['green']","83","['green']","['cardboard']",90,4.46421666666667,"box_cardboard_green","['box']","list4",1,7364
"2613","'yes'","material",1145,"'yes'","['green']","85","['plastic']","['plastic']",90,4.46421666666667,"chair_plastic_green","['chair']","list4",1,7366
"2614","'yes'","material",949,"'yes'","['clear']","86","['plastic']","['plastic']",90,4.46421666666667,"cup_plastic_original","['cup']","list4",1,7367
"2615","'yes'","material",769,"'yes'","['clear']","87","['glass']","['glass']",90,4.46421666666667,"bowl_glass_original","['bowl']","list4",1,7368
"2616","'yes'","color",703,"'yes'","['blue']","88","['blue']","['plastic']",90,4.46421666666667,"cup_plastic_blue","['cup']","list4",1,7369
"2617","'yes'","color",1029,"'yes'","['blue']","10","['blue']","['paper']",91,5.58308333333333,"plate_paper_blue","['plate']","list4",1,7372
"2618","'yes'","material",1047,"'yes'","['brown']","11","['cardboard']","['cardboard']",91,5.58308333333333,"box_cardboard_original","['box']","list4",1,7373
"2619","'yes'","material",935,"'yes'","['green']","12","['plastic']","['plastic']",91,5.58308333333333,"chair_plastic_green","['chair']","list4",1,7374
"2620","'yes'","color",1055,"'yes'","['blue']","13","['blue']","['plastic']",91,5.58308333333333,"cup_plastic_blue","['cup']","list4",1,7375
"2621","'yes'","color",928,"'yes'","['purple']","14","['purple']","['metal']",91,5.58308333333333,"chair_metal_purple","['chair']","list4",1,7376
"2622","'yes'","material",1680,"'yes'","['clear']","16","['glass']","['glass']",91,5.58308333333333,"bottle_glass_original","['bottle']","list4",1,7378
"2623","'yes'","color",1320,"'yes'","['white']","17","['white']","['plastic']",91,5.58308333333333,"bag_plastic_original","['bag']","list4",1,7379
"2624","'yes'","color",1063,"'yes'","['blue']","19","['blue']","['plastic']",91,5.58308333333333,"pitcher_plastic_blue","['pitcher']","list4",1,7381
"2625","'yes'","color",1231,"'yes'","['clear']","20","['clear']","['plastic']",91,5.58308333333333,"bottle_plastic_original","['bottle']","list4",1,7382
"2626","'yes'","material",1216,"'yes'","['brown']","22","['wood']","['wood']",91,5.58308333333333,"box_wood_original","['box']","list4",1,7384
"2627","'yes'","color",1255,"'yes'","['blue']","23","['blue']","['plastic']",91,5.58308333333333,"plate_plastic_original","['plate']","list4",1,7385
"2628","'yes'","color",944,"'yes'","['green']","24","['green']","['wood']",91,5.58308333333333,"table_wood_green","['table']","list4",1,7386
"2629","'yes'","material",1096,"'yes'","['silver']","27","['metal']","['metal']",91,5.58308333333333,"pitcher_metal_original","['pitcher']","list4",1,7389
"2630","'yes'","material",1024,"'yes'","['clear']","28","['glass']","['glass']",91,5.58308333333333,"bowl_glass_original","['bowl']","list4",1,7390
"2631","'yes'","color",1232,"'yes'","['green']","31","['green']","['wood']",91,5.58308333333333,"box_wood_green","['box']","list4",1,7393
"2632","'yes'","color",1648,"'yes'","['black']","35","['black']","['leather']",91,5.58308333333333,"jacket_leather_original","['jacket']","list4",1,7397
"2633","'yes'","material",1280,"'yes'","['green']","38","['metal']","['metal']",91,5.58308333333333,"cup_metal_green","['cup']","list4",1,7400
"2634","'yes'","material",1392,"'yes'","['white']","41","['plastic']","['plastic']",91,5.58308333333333,"spoon_plastic_original","['spoon']","list4",1,7403
"2635","'yes'","color",1760,"'yes'","['blue']","42","['blue']","['metal']",91,5.58308333333333,"bowl_metal_blue","['bowl']","list4",1,7404
"2636","'yes'","material",1066,"'yes'","['green']","45","['metal']","['metal']",91,5.58308333333333,"bowl_metal_green","['bowl']","list4",1,7407
"2637","'yes'","color",1072,"'yes'","['black']","46","['black']","['leather']",91,5.58308333333333,"boot_leather_original","['boot']","list4",1,7408
"2638","'yes'","color",1088,"'yes'","['purple']","47","['purple']","['plastic']",91,5.58308333333333,"chair_plastic_purple","['chair']","list4",1,7409
